410414641	20150218	201502	2015	2015.1315											BEL	BRUSSELS	BEL								0	042	042	04	1	1.9	1	1	1	-3.25443786982249	0								4	Silesia, Poland (general), Poland	PL	PL00	24465	51	18	-554743	4	Silesia, Poland (general), Poland	PL	PL00	24465	51	18	-554743	20150218230000	http://wpolityce.pl/polityka/234300-wsieci-zemsta-schetyny-czy-nowy-szef-msz-kopie-dolki-pod-tuskiem-w-brukseli-sprawdz-tekst-ktory-zdenerwowal-schetyne
410414642	20150218	201502	2015	2015.1315											BOL	BOLIVIA	BOL								1	190	190	19	4	-10.0	8	1	8	-7.6530612244898	0								4	Oruro, Oruro, Bolivia	BL	BL05	40197	-17.9833	-67.15	-696250	4	Oruro, Oruro, Bolivia	BL	BL05	40197	-17.9833	-67.15	-696250	20150218230000	http://diariodigital.com.do/bolivia-contabiliza-21-muertos-durante-fiestas-de-carnaval/
410414643	20150218	201502	2015	2015.1315											BRA	BRAZIL	BRA								1	036	036	03	1	4.0	10	1	10	-1.07526881720431	0								4	Joao Paulo, Estado de Mato Grosso, Brazil	BR	BR14	7845	-14.5833	-56.7333	-649574	4	Joao Paulo, Estado de Mato Grosso, Brazil	BR	BR14	7845	-14.5833	-56.7333	-649574	20150218230000	http://noticias.band.uol.com.br/brasil/noticia/?id=100000737021&t=
410414644	20150218	201502	2015	2015.1315											BRA	BRAZILIAN	BRA								1	190	190	19	4	-10.0	8	1	8	0.70564516129032	0								4	Sao Jose, Santa Catarina, Brazil	BR	BR26	10860	-28.2333	-49.1667	-671229	4	Sao Jose, Santa Catarina, Brazil	BR	BR26	10860	-28.2333	-49.1667	-671229	20150218230000	http://www.conversaafiada.com.br/brasil/2015/02/18/tres-dos-pecados-capitais-do-entreguista-fhc/
410414645	20150218	201502	2015	2015.1315											BUS	COMPANIES						BUS			1	046	046	04	1	7.0	10	1	10	5.35279805352798	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20150218230000	http://www.alkhaleej.ae/alkhaleej/page/cec03fc8-b61f-470e-80be-9d26de511615
410414646	20150218	201502	2015	2015.1315											BUS	COMPANY						BUS			1	051	051	05	1	3.4	10	1	10	-0.645161290322579	0								4	Rhne, RhôAlpes, France	FR	FRB9	16333	45.1667	5.76667	-1461716	4	Rhne, RhôAlpes, France	FR	FRB9	16333	45.1667	5.76667	-1461716	20150218230000	http://www.francetvinfo.fr/france/dernier-jour-d-activite-pour-les-atelieres-ex-lejaby_828477.html
410414647	20150218	201502	2015	2015.1315											BUS	SERVER						BUS			0	051	051	05	1	3.4	10	1	10	-1.15350488021295	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20150218230000	http://www.naibaat.pk/archives/sp_cpt/%D8%B9%D9%84%D8%A7%D9%85%DB%81-%D8%B3%D8%A7%D8%AC%D8%AF-%D9%85%DB%8C%D8%B1%D8%A7%D9%88%D8%B1-%D9%86%D9%88%D8%A7%D8%B2%D8%B4%D8%B1%DB%8C%D9%81
410414648	20150218	201502	2015	2015.1315											CIV	COTE D'IVOIRE	CIV								0	046	046	04	1	7.0	4	1	4	-1.35236664162284	0								4	Ahoua, Lagunes, Cote D'ivoire	IV	IV82	16854	5.7938	-4.81201	-2115979	4	Ahoua, Lagunes, Cote D'ivoire	IV	IV82	16854	5.7938	-4.81201	-2115979	20150218230000	http://www.notrevoie.com/a_la_une.asp?id=61477
410414649	20150218	201502	2015	2015.1315											CIV	COTE D'IVOIRE	CIV								0	120	120	12	3	-4.0	4	1	4	-1.35236664162284	0								4	Ahoua, Lagunes, Cote D'ivoire	IV	IV82	16854	5.7938	-4.81201	-2115979	4	Ahoua, Lagunes, Cote D'ivoire	IV	IV82	16854	5.7938	-4.81201	-2115979	20150218230000	http://www.notrevoie.com/a_la_une.asp?id=61477
410414650	20150218	201502	2015	2015.1315											CIVGOV	LAURENT GBAGBO	CIV					GOV			0	051	051	05	1	3.4	10	1	10	1.54043645699614	0								4	Gagnoa, Fromager, Cote D'ivoire	IV	IV79	16861	6.13193	-5.9506	-2119999	4	Gagnoa, Fromager, Cote D'ivoire	IV	IV79	16861	6.13193	-5.9506	-2119999	20150218230000	http://www.notrevoie.com/a_la_une.asp?id=61479
410414651	20150218	201502	2015	2015.1315											COP	POLICE						COP			1	040	040	04	1	1.0	10	1	10	-3.52941176470589	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20150218230000	http://www.rcnradio.com/noticias/apunalan-dos-integrantes-del-grupo-musical-de-nicki-minaj-193900
410414652	20150218	201502	2015	2015.1315											COP	FEDERAL POLICE						COP			1	043	043	04	1	2.8	10	1	10	-4.45205479452054	0								4	Guadalajara, Jalisco, Mexico	MX	MX14	20887	20.6667	-103.333	-1669612	4	Guadalajara, Jalisco, Mexico	MX	MX14	20887	20.6667	-103.333	-1669612	20150218230000	http://www.informador.com.mx/jalisco/2015/577104/6/desalojan-cinco-cuadras-por-fuga-de-combustible-en-zapopan.htm
410414653	20150218	201502	2015	2015.1315											COP	POLICE						COP			1	130	130	13	3	-4.4	10	1	10	-10.2941176470588	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20150218230000	http://www.cronica.com.ar/article/details/25726/detuvieron-a-presunto-asesino-de-policia
410414654	20150218	201502	2015	2015.1315											COP	POLICE						COP			0	173	173	17	4	-5.0	10	1	10	-1.38504155124654	0								1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20150218230000	http://www.entornointeligente.com/articulo/5057007/COLOMBIA-A-la-fecha-la-Policiacute
410414655	20150218	201502	2015	2015.1315											CUB	CUBA	CUB								1	057	057	05	1	8.0	10	1	10	1.64383561643836	0								1	Cuba	CU	CU		21.5	-80	CU	1	Cuba	CU	CU		21.5	-80	CU	20150218230000	http://www.martinoticias.com/content/la-ue-espera-firmar-acuerdo-politico-con-cuba/86954.html
410414656	20150218	201502	2015	2015.1315											CVL	COMMUNITY						CVL			1	041	041	04	1	1.0	10	1	10	-5.36912751677853	0								1	Cuba	CU	CU		21.5	-80	CU	1	Cuba	CU	CU		21.5	-80	CU	20150218230000	http://www.martinoticias.com/content/reporta-cuba-telefonos-areas-rurales-roturas-/86965.html
410414657	20150218	201502	2015	2015.1315											CVL	CITIZEN						CVL			0	042	042	04	1	1.9	8	1	8	-1.80806675938804	0								4	Wizarat Ad Dakhiliyah, Masqat, Oman	MU	MU06	23611	23.5995	58.433	11333033	4	Wizarat Ad Dakhiliyah, Masqat, Oman	MU	MU06	23611	23.5995	58.433	11333033	20150218230000	http://alarabalyawm.net/?p=420665
410414658	20150218	201502	2015	2015.1315											CVL	POPULATION						CVL			1	141	141	14	3	-6.5	10	1	10	-2.38805970149254	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20150218230000	http://www.tvi24.iol.pt/sociedade/manifestacao/bombeiros-manifestam-se-contra-bloqueios-do-governo
410414659	20150218	201502	2015	2015.1315											DEU	GERMANY	DEU								0	043	043	04	1	2.8	2	1	2	-3.37233310392292	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20150218230000	http://www.emaratalyoum.com/life/cinema/2015-02-19-1.758153
410414660	20150218	201502	2015	2015.1315											EGY	EGYPT	EGY								0	042	042	04	1	1.9	2	1	2	-5.05952380952381	0								1	Libya	LY	LY		25	17	LY	4	Dahr, Punjab, Pakistan	PK	PK04	23677	31.8494	74.2175	34737	20150218230000	http://www.kooranews.net/worlds/4821.html
410414661	20150218	201502	2015	2015.1315											ESP	VALENCIA	ESP								1	017	017	01	1	0.0	2	1	2	1.29032258064516	0								4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	20150218230000	http://www.lasprovincias.es/culturas/201502/18/pulqueria-asalta-tranvia-valencia-20150218195421.html
410414662	20150218	201502	2015	2015.1315											EUR	EUROPEAN	EUR								1	046	046	04	1	7.0	10	1	10	-0.278940027894	0								1	Mauritius	MP	MP		-20.2833	57.55	MP	1	Mauritius	MP	MP		-20.2833	57.55	MP	20150218230000	http://www.teleprensa.com/honduras/presidente-del-cn-se-reunira-con-delegacion-de-parlamentarios-europeos.html
410414663	20150218	201502	2015	2015.1315											EURGOVBUS	EUROPEAN	EUR					GOV	BUS		1	100	100	10	3	-5.0	10	1	10	-1.67785234899329	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20150218230000	http://www.inewsgr.com/61/afxanetai-kata-38-dis-evro-to-orio-tou-ELA-gia-tis-trapezes.htm
410414664	20150218	201502	2015	2015.1315											EURLEG	EUROPEAN	EUR					LEG			0	042	042	04	1	1.9	6	1	6	-0.51369863013699	0								4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	20150218230000	http://www.teleprensa.com/honduras/delegacion-del-parlamento-europeo-realiza-visita-oficial-a-honduras.html
410414665	20150218	201502	2015	2015.1315											EURLEG	EUROPEAN	EUR					LEG			0	042	042	04	1	1.9	4	1	4	-0.278940027894	0								1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20150218230000	http://www.teleprensa.com/honduras/presidente-del-cn-se-reunira-con-delegacion-de-parlamentarios-europeos.html
410414666	20150218	201502	2015	2015.1315											FRANCL	NEW CALEDONIA	FRA								0	040	040	04	1	1.0	6	1	6	-4.7244094488189	0								4	Noumea, New Caledonia (general), New Caledonia	NC	NC00	22378	-22.2667	166.45	-1713609	4	Noumea, New Caledonia (general), New Caledonia	NC	NC00	22378	-22.2667	166.45	-1713609	20150218230000	http://www.lnc.nc/article/pays/unia-le-grand-deballage
410414667	20150218	201502	2015	2015.1315											GIN	GUINEA	GIN								0	043	043	04	1	2.8	10	1	10	-3.16622691292876	0								1	Guinea	GV	GV		11	-10	GV	1	Guinea	GV	GV		11	-10	GV	20150218230000	http://www.bbc.co.uk/portuguese/noticias/2015/02/150218_guine_equatorial_perfil_pai
410414668	20150218	201502	2015	2015.1315											GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	2	1	2	1.64383561643836	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Cuba	CU	CU		21.5	-80	CU	20150218230000	http://www.martinoticias.com/content/la-ue-espera-firmar-acuerdo-politico-con-cuba/86954.html
410414669	20150218	201502	2015	2015.1315											GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	6	1	6	1.64383561643836	0								1	Cuba	CU	CU		21.5	-80	CU	1	Cuba	CU	CU		21.5	-80	CU	20150218230000	http://www.martinoticias.com/content/la-ue-espera-firmar-acuerdo-politico-con-cuba/86954.html
410414670	20150218	201502	2015	2015.1315											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	10	1	10	4.02684563758389	0								4	Manisa, Manisa, Turkey	TU	TU45	28119	38.612	27.4265	-764634	4	Manisa, Manisa, Turkey	TU	TU45	28119	38.612	27.4265	-764634	20150218230000	http://marasgundem.com/sarigolde-mhpli-aday-adayi-hasan-eryilmaza-ovgu-1115327h.htm
410414671	20150218	201502	2015	2015.1315											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	-0.51369863013699	0								1	Mauritius	MP	MP		-20.2833	57.55	MP	1	Italy	IT	IT		42.8333	12.8333	IT	20150218230000	http://www.teleprensa.com/honduras/delegacion-del-parlamento-europeo-realiza-visita-oficial-a-honduras.html
