id_event,datetime,country_code,event_code,day,month,year
1025872250,2022-01-31,TU,51,31,1,2022
1025872251,2022-01-31,IR,51,31,1,2022
1025872252,2022-01-31,IR,51,31,1,2022
1025872253,2022-01-31,MY,30,31,1,2022
1025872254,2022-01-31,NI,90,31,1,2022
1025872255,2022-01-31,NI,43,31,1,2022
1025872256,2022-01-31,BN,43,31,1,2022
1025872257,2022-01-31,TH,10,31,1,2022
1025872258,2022-01-31,NI,42,31,1,2022
1025872259,2022-01-31,SY,111,31,1,2022
1025872260,2022-01-31,EG,111,31,1,2022
1025872261,2022-01-31,TH,12,31,1,2022
1025872262,2022-01-31,TH,12,31,1,2022
1025872263,2022-01-31,NO,141,31,1,2022
1025872264,2022-01-31,NZ,84,31,1,2022
1025872265,2022-01-31,NZ,84,31,1,2022
1025872266,2022-01-31,MU,50,31,1,2022
1025872267,2022-01-31,MU,40,31,1,2022
1025872268,2022-01-31,SY,42,31,1,2022
1025872269,2022-01-31,SY,42,31,1,2022
1025872270,2022-01-31,SY,42,31,1,2022
1025872271,2022-01-31,SY,40,31,1,2022
1025872272,2022-01-31,MU,40,31,1,2022
1025872273,2022-01-31,MU,40,31,1,2022
1025872274,2022-01-31,CA,51,31,1,2022
1025872275,2022-01-31,SY,141,31,1,2022
1025872276,2022-01-31,SY,141,31,1,2022
1025872277,2022-01-31,SY,141,31,1,2022
1025872278,2022-01-31,PK,13,31,1,2022
1025872279,2022-01-31,AF,100,31,1,2022
1025872280,2022-01-31,AF,100,31,1,2022
1025872281,2022-01-31,PK,150,31,1,2022
1025872282,2022-01-31,PK,186,31,1,2022
1025872283,2022-01-31,PK,43,31,1,2022
1025872284,2022-01-31,PK,81,31,1,2022
1025872285,2022-01-31,PK,10,31,1,2022
1025872286,2022-01-31,PK,13,31,1,2022
1025872287,2022-01-31,PK,81,31,1,2022
1025872288,2022-01-31,SA,14,31,1,2022
1025872289,2022-01-31,SA,14,31,1,2022
1025872290,2022-01-31,SA,20,31,1,2022
1025872291,2022-01-31,SA,20,31,1,2022
1025872292,2022-01-31,PK,42,31,1,2022
1025872293,2022-01-31,PK,46,31,1,2022
1025872294,2022-01-31,PK,46,31,1,2022
1025872295,2022-01-31,PK,51,31,1,2022
1025872296,2022-01-31,PK,111,31,1,2022
1025872297,2022-01-31,PK,111,31,1,2022
1025872298,2022-01-31,PK,20,31,1,2022
1025872299,2022-01-31,PK,172,31,1,2022
1025872300,2022-01-31,IN,1831,31,1,2022
1025872301,2022-01-31,IN,1831,31,1,2022
1025872302,2022-01-31,PK,10,31,1,2022
1025872303,2022-01-31,PK,10,31,1,2022
1025872304,2022-01-31,PK,10,31,1,2022
1025872305,2022-01-31,PK,10,31,1,2022
1025872306,2022-01-31,PK,81,31,1,2022
1025872307,2022-01-31,SA,42,31,1,2022
1025872308,2022-01-31,PK,42,31,1,2022
1025872309,2022-01-31,RP,25,31,1,2022
1025872310,2022-01-31,RP,71,31,1,2022
1025872311,2022-01-31,RP,130,31,1,2022
1025872312,2022-01-31,RP,80,31,1,2022
1025872313,2022-01-31,RP,81,31,1,2022
1025872314,2022-01-31,RP,80,31,1,2022
1025872315,2022-01-31,JA,111,31,1,2022
1025872316,2022-01-31,RP,170,31,1,2022
1025872317,2022-01-31,RP,170,31,1,2022
1025872318,2022-01-31,RP,190,31,1,2022
1025872319,2022-01-31,RP,190,31,1,2022
1025872320,2022-01-31,BO,182,31,1,2022
1025872321,2022-01-31,BO,182,31,1,2022
1025872322,2022-01-31,BO,182,31,1,2022
1025872323,2022-01-31,KN,10,31,1,2022
1025872324,2022-01-31,KN,10,31,1,2022
1025872325,2022-01-31,SF,10,31,1,2022
1025872326,2022-01-31,SF,10,31,1,2022
1025872327,2022-01-31,SF,10,31,1,2022
1025872328,2022-01-31,SF,10,31,1,2022
1025872329,2022-01-31,QA,20,31,1,2022
1025872330,2022-01-31,US,125,31,1,2022
1025872331,2022-01-31,US,125,31,1,2022
1025872332,2022-01-31,QA,41,31,1,2022
1025872333,2022-01-31,QA,20,31,1,2022
1025872334,2022-01-31,GH,17,31,1,2022
1025872335,2022-01-31,QA,17,31,1,2022
1025872336,2022-01-31,GH,20,31,1,2022
1025872337,2022-01-31,QA,20,31,1,2022
1025872338,2022-01-31,QA,40,31,1,2022
1025872339,2022-01-31,HK,60,31,1,2022
1025872340,2022-01-31,HK,831,31,1,2022
1025872341,2022-01-31,QA,20,31,1,2022
1025872342,2022-01-31,QA,214,31,1,2022
1025872343,2022-01-31,QA,90,31,1,2022
1025872344,2022-01-31,US,36,31,1,2022
1025872345,2022-01-31,US,36,31,1,2022
1025872346,2022-01-31,QA,10,31,1,2022
1025872347,2022-01-31,MX,1124,31,1,2022
1025872348,2022-01-31,MX,1124,31,1,2022
1025872349,2022-01-31,AM,100,31,1,2022
1025872350,2022-01-31,EI,36,31,1,2022
1025872351,2022-01-31,FR,42,31,1,2022
1025872352,2022-01-31,FR,42,31,1,2022
1025872353,2022-01-31,FR,42,31,1,2022
1025872354,2022-01-31,FR,42,31,1,2022
1025872355,2022-01-31,RO,31,31,1,2022
1025872356,2022-01-31,BO,10,31,1,2022
1025872357,2022-01-31,RS,110,31,1,2022
1025872358,2022-01-31,BO,110,31,1,2022
1025872359,2022-01-31,BO,110,31,1,2022
1025872360,2022-01-31,EG,111,31,1,2022
1025872361,2022-01-31,RS,111,31,1,2022
1025872362,2022-01-31,RS,111,31,1,2022
1025872363,2022-01-31,UK,36,31,1,2022
1025872364,2022-01-31,RS,36,31,1,2022
1025872365,2022-01-31,SY,51,31,1,2022
1025872366,2022-01-31,IR,51,31,1,2022
1025872367,2022-01-31,IR,51,31,1,2022
1025872368,2022-01-31,RS,36,31,1,2022
1025872369,2022-01-31,UG,50,31,1,2022
1025872370,2022-01-31,SA,10,31,1,2022
1025872371,2022-01-31,SA,57,31,1,2022
1025872372,2022-01-31,SA,57,31,1,2022
1025872373,2022-01-31,PK,163,31,1,2022
1025872374,2022-01-31,PK,163,31,1,2022
1025872375,2022-01-31,SA,42,31,1,2022
1025872376,2022-01-31,SA,42,31,1,2022
1025872377,2022-01-31,SA,43,31,1,2022
1025872378,2022-01-31,SA,46,31,1,2022
1025872379,2022-01-31,SA,46,31,1,2022
1025872380,2022-01-31,SA,62,31,1,2022
1025872381,2022-01-31,SA,62,31,1,2022
1025872382,2022-01-31,PK,10,31,1,2022
1025872383,2022-01-31,SA,20,31,1,2022
1025872384,2022-01-31,SA,20,31,1,2022
1025872385,2022-01-31,PK,43,31,1,2022
1025872386,2022-01-31,PK,46,31,1,2022
1025872387,2022-01-31,PK,46,31,1,2022
1025872388,2022-01-31,IN,51,31,1,2022
1025872389,2022-01-31,SA,51,31,1,2022
1025872390,2022-01-31,PK,51,31,1,2022
1025872391,2022-01-31,PK,71,31,1,2022
1025872392,2022-01-31,PK,71,31,1,2022
1025872393,2022-01-31,SA,100,31,1,2022
1025872394,2022-01-31,SA,100,31,1,2022
1025872395,2022-01-31,PK,100,31,1,2022
1025872396,2022-01-31,PK,120,31,1,2022
1025872397,2022-01-31,SA,120,31,1,2022
1025872398,2022-01-31,PK,141,31,1,2022
1025872399,2022-01-31,PK,141,31,1,2022
1025872400,2022-01-31,SA,141,31,1,2022
1025872401,2022-01-31,SA,43,31,1,2022
1025872402,2022-01-31,PK,43,31,1,2022
1025872403,2022-01-31,PK,163,31,1,2022
1025872404,2022-01-31,PK,163,31,1,2022
1025872405,2022-01-31,RP,20,31,1,2022
1025872406,2022-01-31,PL,20,31,1,2022
1025872407,2022-01-31,LE,10,31,1,2022
1025872408,2022-01-31,MU,40,31,1,2022
1025872409,2022-01-31,SY,43,31,1,2022
1025872410,2022-01-31,SY,43,31,1,2022
1025872411,2022-01-31,SY,43,31,1,2022
1025872412,2022-01-31,LE,114,31,1,2022
1025872413,2022-01-31,LE,114,31,1,2022
1025872414,2022-01-31,SY,30,31,1,2022
1025872415,2022-01-31,MU,30,31,1,2022
1025872416,2022-01-31,SY,51,31,1,2022
1025872417,2022-01-31,MU,51,31,1,2022
1025872418,2022-01-31,SY,51,31,1,2022
1025872419,2022-01-31,SY,40,31,1,2022
1025872420,2022-01-31,MU,40,31,1,2022
1025872421,2022-01-31,MU,40,31,1,2022
1025872422,2022-01-31,SY,40,31,1,2022
1025872423,2022-01-31,SY,30,31,1,2022
1025872424,2022-01-31,SY,51,31,1,2022
1025872425,2022-01-31,US,874,31,1,2022
1025872426,2022-01-31,US,874,31,1,2022
1025872427,2022-01-31,TH,120,31,1,2022
1025872428,2022-01-31,LA,173,31,1,2022
1025872429,2022-01-31,TH,173,31,1,2022
1025872430,2022-01-31,LA,173,31,1,2022
1025872431,2022-01-31,TX,14,31,1,2022
1025872432,2022-01-31,TX,36,31,1,2022
1025872433,2022-01-31,TX,40,31,1,2022
1025872434,2022-01-31,TX,46,31,1,2022
1025872435,2022-01-31,TX,50,31,1,2022
1025872436,2022-01-31,TX,17,31,1,2022
1025872437,2022-01-31,TX,30,31,1,2022
1025872438,2022-01-31,TU,54,31,1,2022
1025872439,2022-01-31,IR,10,31,1,2022
1025872440,2022-01-31,IR,10,31,1,2022
1025872441,2022-01-31,IR,36,31,1,2022
1025872442,2022-01-31,IR,36,31,1,2022
1025872443,2022-01-31,BA,42,31,1,2022
1025872444,2022-01-31,BA,43,31,1,2022
1025872445,2022-01-31,TU,190,31,1,2022
1025872446,2022-01-31,TU,51,31,1,2022
1025872447,2022-01-31,IR,51,31,1,2022
1025872448,2022-01-31,PK,874,31,1,2022
1025872449,2022-01-31,PK,874,31,1,2022
1025872450,2022-01-31,RS,111,31,1,2022
1025872451,2022-01-31,RS,111,31,1,2022
1025872452,2022-01-31,PK,874,31,1,2022
1025872453,2022-01-31,TU,874,31,1,2022
1025872454,2022-01-31,TW,80,31,1,2022
1025872455,2022-01-31,TW,80,31,1,2022
1025872456,2022-01-31,ML,190,31,1,2022
1025872457,2022-01-31,SY,20,31,1,2022
1025872458,2022-01-31,UG,50,31,1,2022
1025872459,2022-01-31,UG,50,31,1,2022
1025872460,2022-01-31,AF,40,31,1,2022
1025872461,2022-01-31,UP,43,31,1,2022
1025872462,2022-01-31,RS,14,31,1,2022
1025872463,2022-01-31,UK,14,31,1,2022
1025872464,2022-01-31,RS,36,31,1,2022
1025872465,2022-01-31,UP,36,31,1,2022
1025872466,2022-01-31,US,112,31,1,2022
1025872467,2022-01-31,US,112,31,1,2022
1025872468,2022-01-31,UP,112,31,1,2022
1025872469,2022-01-31,US,112,31,1,2022
1025872470,2022-01-31,UP,10,31,1,2022
1025872471,2022-01-31,US,10,31,1,2022
1025872472,2022-01-31,US,11,31,1,2022
1025872473,2022-01-31,US,12,31,1,2022
1025872474,2022-01-31,US,13,31,1,2022
1025872475,2022-01-31,US,13,31,1,2022
1025872476,2022-01-31,US,15,31,1,2022
1025872477,2022-01-31,US,36,31,1,2022
1025872478,2022-01-31,KV,40,31,1,2022
1025872479,2022-01-31,KV,40,31,1,2022
1025872480,2022-01-31,US,42,31,1,2022
1025872481,2022-01-31,UP,43,31,1,2022
1025872482,2022-01-31,US,46,31,1,2022
1025872483,2022-01-31,US,51,31,1,2022
1025872484,2022-01-31,JE,51,31,1,2022
1025872485,2022-01-31,US,71,31,1,2022
1025872486,2022-01-31,US,71,31,1,2022
1025872487,2022-01-31,US,90,31,1,2022
1025872488,2022-01-31,US,110,31,1,2022
1025872489,2022-01-31,US,111,31,1,2022
1025872490,2022-01-31,US,111,31,1,2022
1025872491,2022-01-31,US,112,31,1,2022
1025872492,2022-01-31,US,120,31,1,2022
1025872493,2022-01-31,US,120,31,1,2022
1025872494,2022-01-31,US,124,31,1,2022
1025872495,2022-01-31,US,130,31,1,2022
1025872496,2022-01-31,,172,31,1,2022
1025872497,2022-01-31,US,190,31,1,2022
1025872498,2022-01-31,SY,190,31,1,2022
1025872499,2022-01-31,US,120,31,1,2022
1025872500,2022-01-31,CH,10,31,1,2022
1025872501,2022-01-31,US,10,31,1,2022
1025872502,2022-01-31,US,20,31,1,2022
1025872503,2022-01-31,US,20,31,1,2022
1025872504,2022-01-31,FR,36,31,1,2022
1025872505,2022-01-31,US,36,31,1,2022
1025872506,2022-01-31,US,36,31,1,2022
1025872507,2022-01-31,US,43,31,1,2022
1025872508,2022-01-31,US,43,31,1,2022
1025872509,2022-01-31,,46,31,1,2022
1025872510,2022-01-31,CF,20,31,1,2022
1025872511,2022-01-31,US,10,31,1,2022
1025872512,2022-01-31,US,10,31,1,2022
1025872513,2022-01-31,AR,30,31,1,2022
1025872514,2022-01-31,TW,80,31,1,2022
1025872515,2022-01-31,US,193,31,1,2022
1025872516,2022-01-31,UP,43,31,1,2022
1025872517,2022-01-31,US,40,31,1,2022
1025872518,2022-01-31,US,10,31,1,2022
1025872519,2022-01-31,US,71,31,1,2022
1025872520,2022-01-31,US,141,31,1,2022
1025872521,2022-01-31,US,51,31,1,2022
1025872522,2022-01-31,TU,13,31,1,2022
1025872523,2022-01-31,TU,64,31,1,2022
1025872524,2022-01-31,PK,51,31,1,2022
1025872525,2022-01-31,US,36,31,1,2022
1025872526,2022-01-31,US,51,31,1,2022
1025872527,2022-01-31,US,36,31,1,2022
1025872528,2022-01-31,US,42,31,1,2022
1025872529,2022-01-31,UP,43,31,1,2022
1025872530,2022-01-31,US,190,31,1,2022
1025872531,2022-01-31,US,190,31,1,2022
1025872532,2022-01-31,AF,42,31,1,2022
1025872533,2022-01-31,AF,43,31,1,2022
1025872534,2022-01-31,US,36,31,1,2022
1025872535,2022-01-31,US,36,31,1,2022
1025872536,2022-01-31,US,193,31,1,2022
1025872537,2022-01-31,US,13,31,1,2022
1025872538,2022-01-31,US,13,31,1,2022
1025872539,2022-01-31,US,13,31,1,2022
1025872540,2022-01-31,US,13,31,1,2022
1025872541,2022-01-31,US,120,31,1,2022
1025872542,2022-01-31,US,42,31,1,2022
1025872543,2022-01-31,US,10,31,1,2022
1025872544,2022-01-31,US,20,31,1,2022
1025872545,2022-01-31,CA,10,31,1,2022
1025872546,2022-01-31,QA,36,31,1,2022
1025872547,2022-01-31,US,13,31,1,2022
1025872548,2022-01-31,US,43,31,1,2022
1025872549,2022-01-31,US,36,31,1,2022
1025872550,2022-01-31,UP,42,31,1,2022
1025872551,2022-01-31,US,10,31,1,2022
1025872552,2022-01-31,US,190,31,1,2022
1025872553,2022-01-31,US,190,31,1,2022
1025872554,2022-01-31,US,190,31,1,2022
1025872555,2022-01-31,US,20,31,1,2022
1025872556,2022-01-31,US,20,31,1,2022
1025872557,2022-01-31,PK,10,31,1,2022
1025872558,2022-01-31,AF,42,31,1,2022
1025872559,2022-01-31,AF,43,31,1,2022
1025872560,2022-01-31,US,80,31,1,2022
1025872561,2022-01-31,US,80,31,1,2022
1025872562,2022-01-31,UZ,10,31,1,2022
1025872563,2022-01-31,VM,90,31,1,2022
1025872564,2022-01-31,US,130,31,1,2022
1025872565,2022-01-31,IN,73,31,1,2022
1025872566,2022-01-31,YM,73,31,1,2022
1025872567,2022-01-31,ZI,70,31,1,2022
1025872568,2022-01-31,ZI,80,31,1,2022
1025872569,2022-01-31,UP,80,31,1,2022
1025872570,2022-01-31,ZI,10,31,1,2022
1025872571,2022-01-31,ZI,70,31,1,2022
1025872572,2022-01-31,IN,1041,31,1,2022
1025872573,2022-01-31,IN,1041,31,1,2022
1025872574,2022-01-31,IN,43,31,1,2022
1025872575,2022-01-31,IN,60,31,1,2022
1025872576,2022-01-31,FR,42,31,1,2022
1025872577,2022-01-31,FR,62,31,1,2022
1025872578,2022-01-31,ID,20,31,1,2022
1025872579,2022-01-31,US,10,31,1,2022
1025872580,2022-01-31,US,10,31,1,2022
1025872581,2022-01-31,US,100,31,1,2022
1025872582,2022-01-31,SW,30,31,1,2022
1025872583,2022-01-31,GH,20,31,1,2022
1025872584,2022-01-31,,10,31,1,2022
1025872585,2022-01-31,,12,31,1,2022
1025873394,2021-01-31,,40,31,1,2021
1025873395,2021-01-31,SF,120,31,1,2021
1025873396,2021-01-31,,40,31,1,2021
1025873397,2022-01-01,SF,841,1,1,2022
1025873398,2022-01-01,SF,841,1,1,2022
1025873399,2022-01-01,SF,173,1,1,2022
1025873400,2022-01-01,CA,172,1,1,2022
1025873401,2022-01-01,SF,841,1,1,2022
1025873402,2022-01-01,SF,173,1,1,2022
1025873403,2022-01-01,SF,841,1,1,2022
1025873404,2022-01-01,US,46,1,1,2022
1025873405,2022-01-01,US,46,1,1,2022
1025873406,2022-01-24,IN,1821,24,1,2022
1025873407,2022-01-24,UK,180,24,1,2022
1025873408,2022-01-24,JA,193,24,1,2022
1025873409,2022-01-24,UP,138,24,1,2022
1025873410,2022-01-24,UP,138,24,1,2022
1025873411,2022-01-24,US,13,24,1,2022
1025873412,2022-01-30,US,130,30,1,2022
1025873413,2022-01-31,PK,40,31,1,2022
1025873414,2022-01-31,SF,20,31,1,2022
1025873415,2022-01-31,SF,40,31,1,2022
1025873416,2022-01-31,TH,45,31,1,2022
1025873417,2022-01-31,AE,51,31,1,2022
1025873418,2022-01-31,AS,20,31,1,2022
1025873419,2022-01-31,AS,20,31,1,2022
1025873420,2022-01-31,BG,43,31,1,2022
1025873421,2022-01-31,BR,36,31,1,2022
1025873422,2022-01-31,US,40,31,1,2022
1025873423,2022-01-31,JA,40,31,1,2022
1025873424,2022-01-31,UK,40,31,1,2022
1025873425,2022-01-31,US,42,31,1,2022
1025873426,2022-01-31,CA,51,31,1,2022
1025873427,2022-01-31,CA,70,31,1,2022
1025873428,2022-01-31,UK,190,31,1,2022
1025873429,2022-01-31,CA,42,31,1,2022
1025873430,2022-01-31,US,46,31,1,2022
1025873431,2022-01-31,US,46,31,1,2022
1025873432,2022-01-31,NI,112,31,1,2022
1025873433,2022-01-31,NI,36,31,1,2022
1025873434,2022-01-31,VM,43,31,1,2022
1025873435,2022-01-31,GM,51,31,1,2022
1025873436,2022-01-31,US,36,31,1,2022
1025873437,2022-01-31,US,100,31,1,2022
1025873438,2022-01-31,US,40,31,1,2022
1025873439,2022-01-31,,46,31,1,2022
1025873440,2022-01-31,GR,42,31,1,2022
1025873441,2022-01-31,EG,190,31,1,2022
1025873442,2022-01-31,US,57,31,1,2022
1025873443,2022-01-31,FR,57,31,1,2022
1025873444,2022-01-31,UK,42,31,1,2022
1025873445,2022-01-31,AS,42,31,1,2022
1025873446,2022-01-31,UK,43,31,1,2022
1025873447,2022-01-31,AS,51,31,1,2022
1025873448,2022-01-31,UK,130,31,1,2022
1025873449,2022-01-31,UK,13,31,1,2022
1025873450,2022-01-31,UK,20,31,1,2022
1025873451,2022-01-31,NI,25,31,1,2022
1025873452,2022-01-31,,353,31,1,2022
1025873453,2022-01-31,JA,42,31,1,2022
1025873454,2022-01-31,HK,43,31,1,2022
1025873455,2022-01-31,UK,43,31,1,2022
1025873456,2022-01-31,HK,43,31,1,2022
1025873457,2022-01-31,ID,51,31,1,2022
1025873458,2022-01-31,UK,100,31,1,2022
1025873459,2022-01-31,NI,120,31,1,2022
1025873460,2022-01-31,HK,43,31,1,2022
1025873461,2022-01-31,US,42,31,1,2022
1025873462,2022-01-31,YM,61,31,1,2022
1025873463,2022-01-31,YM,190,31,1,2022
1025873464,2022-01-31,,51,31,1,2022
1025873465,2022-01-31,UP,36,31,1,2022
1025873466,2022-01-31,IN,36,31,1,2022
1025873467,2022-01-31,EG,42,31,1,2022
1025873468,2022-01-31,US,36,31,1,2022
1025873469,2022-01-31,IZ,100,31,1,2022
1025873470,2022-01-31,IN,10,31,1,2022
1025873471,2022-01-31,RS,36,31,1,2022
1025873472,2022-01-31,RS,40,31,1,2022
1025873473,2022-01-31,US,52,31,1,2022
1025873474,2022-01-31,US,52,31,1,2022
1025873475,2022-01-31,ET,80,31,1,2022
1025873476,2022-01-31,MT,51,31,1,2022
1025873477,2022-01-31,JA,51,31,1,2022
1025873478,2022-01-31,EI,51,31,1,2022
1025873479,2022-01-31,CA,60,31,1,2022
1025873480,2022-01-31,MZ,46,31,1,2022
1025873481,2022-01-31,MZ,1712,31,1,2022
1025873482,2022-01-31,NI,42,31,1,2022
1025873483,2022-01-31,NI,110,31,1,2022
1025873484,2022-01-31,US,111,31,1,2022
1025873485,2022-01-31,NI,160,31,1,2022
1025873486,2022-01-31,RS,36,31,1,2022
1025873487,2022-01-31,RS,40,31,1,2022
1025873488,2022-01-31,TS,43,31,1,2022
1025873489,2022-01-31,UP,72,31,1,2022
1025873490,2022-01-31,US,10,31,1,2022
1025873491,2022-01-31,US,36,31,1,2022
1025873492,2022-01-31,US,36,31,1,2022
1025873493,2022-01-31,US,42,31,1,2022
1025873494,2022-01-31,US,51,31,1,2022
1025873495,2022-01-31,US,84,31,1,2022
1025873496,2022-01-31,RS,130,31,1,2022
1025873497,2022-01-31,VM,43,31,1,2022
1025873498,2022-01-31,,73,31,1,2022
1025873499,2022-01-31,US,25,31,1,2022
1025873500,2022-01-31,AF,43,31,1,2022
1025873501,2022-01-31,AF,841,31,1,2022
1025873502,2022-01-31,PK,40,31,1,2022
1025873503,2022-01-31,PK,46,31,1,2022
1025873504,2022-01-31,AF,42,31,1,2022
1025873505,2022-01-31,SF,10,31,1,2022
1025873506,2022-01-31,SF,20,31,1,2022
1025873507,2022-01-31,SF,130,31,1,2022
1025873508,2022-01-31,SF,51,31,1,2022
1025873509,2022-01-31,SF,90,31,1,2022
1025873510,2022-01-31,SF,42,31,1,2022
1025873511,2022-01-31,IN,61,31,1,2022
1025873512,2022-01-31,SF,61,31,1,2022
1025873513,2022-01-31,SF,10,31,1,2022
1025873514,2022-01-31,SF,13,31,1,2022
1025873515,2022-01-31,SF,130,31,1,2022
1025873516,2022-01-31,ZI,70,31,1,2022
1025873517,2022-01-31,SF,51,31,1,2022
1025873518,2022-01-31,SF,20,31,1,2022
1025873519,2022-01-31,SF,36,31,1,2022
1025873520,2022-01-31,AE,51,31,1,2022
1025873521,2022-01-31,UK,51,31,1,2022
1025873522,2022-01-31,AS,874,31,1,2022
1025873523,2022-01-31,AS,128,31,1,2022
1025873524,2022-01-31,AS,173,31,1,2022
1025873525,2022-01-31,AS,42,31,1,2022
1025873526,2022-01-31,UK,42,31,1,2022
1025873527,2022-01-31,,46,31,1,2022
1025873528,2022-01-31,UK,42,31,1,2022
1025873529,2022-01-31,AS,73,31,1,2022
1025873530,2022-01-31,AS,10,31,1,2022
1025873531,2022-01-31,AS,73,31,1,2022
1025873532,2022-01-31,AJ,46,31,1,2022
1025873533,2022-01-31,AJ,46,31,1,2022
1025873534,2022-01-31,US,20,31,1,2022
1025873535,2022-01-31,US,20,31,1,2022
1025873536,2022-01-31,BE,46,31,1,2022
1025873537,2022-01-31,UK,46,31,1,2022
1025873538,2022-01-31,BG,42,31,1,2022
1025873539,2022-01-31,BG,57,31,1,2022
1025873540,2022-01-31,BG,84,31,1,2022
1025873541,2022-01-31,IN,120,31,1,2022
1025873542,2022-01-31,BU,120,31,1,2022
1025873543,2022-01-31,BU,57,31,1,2022
1025873544,2022-01-31,BU,57,31,1,2022
1025873545,2022-01-31,BL,10,31,1,2022
1025873546,2022-01-31,BL,51,31,1,2022
1025873547,2022-01-31,BL,90,31,1,2022
1025873548,2022-01-31,BL,192,31,1,2022
1025873549,2022-01-31,BC,10,31,1,2022
1025873550,2022-01-31,BR,10,31,1,2022
1025873551,2022-01-31,DA,10,31,1,2022
1025873552,2022-01-31,UK,20,31,1,2022
1025873553,2022-01-31,US,20,31,1,2022
1025873554,2022-01-31,UK,311,31,1,2022
1025873555,2022-01-31,BR,36,31,1,2022
1025873556,2022-01-31,US,40,31,1,2022
1025873557,2022-01-31,JA,40,31,1,2022
1025873558,2022-01-31,UK,40,31,1,2022
1025873559,2022-01-31,US,43,31,1,2022
1025873560,2022-01-31,,45,31,1,2022
1025873561,2022-01-31,UK,84,31,1,2022
1025873562,2022-01-31,IN,110,31,1,2022
1025873563,2022-01-31,IN,111,31,1,2022
1025873564,2022-01-31,JA,111,31,1,2022
1025873565,2022-01-31,UK,112,31,1,2022
1025873566,2022-01-31,UK,190,31,1,2022
1025873567,2022-01-31,SF,36,31,1,2022
1025873568,2022-01-31,CH,51,31,1,2022
1025873569,2022-01-31,UK,841,31,1,2022
1025873570,2022-01-31,IN,120,31,1,2022
1025873571,2022-01-31,UK,36,31,1,2022
1025873572,2022-01-31,UK,30,31,1,2022
1025873573,2022-01-31,CH,51,31,1,2022
1025873574,2022-01-31,SF,36,31,1,2022
1025873575,2022-01-31,CA,12,31,1,2022
1025873576,2022-01-31,DA,12,31,1,2022
1025873577,2022-01-31,CA,43,31,1,2022
1025873578,2022-01-31,CA,43,31,1,2022
1025873579,2022-01-31,KS,51,31,1,2022
1025873580,2022-01-31,,60,31,1,2022
1025873581,2022-01-31,CA,1723,31,1,2022
1025873582,2022-01-31,CA,20,31,1,2022
1025873583,2022-01-31,NZ,57,31,1,2022
1025873584,2022-01-31,US,57,31,1,2022
1025873585,2022-01-31,NZ,57,31,1,2022
1025873586,2022-01-31,US,57,31,1,2022
1025873587,2022-01-31,CA,10,31,1,2022
1025873588,2022-01-31,KS,51,31,1,2022
1025873589,2022-01-31,KS,51,31,1,2022
1025873590,2022-01-31,CA,50,31,1,2022
1025873591,2022-01-31,,36,31,1,2022
1025873592,2022-01-31,,71,31,1,2022
1025873593,2022-01-31,,71,31,1,2022
1025873594,2022-01-31,CH,10,31,1,2022
1025873595,2022-01-31,CH,100,31,1,2022
1025873596,2022-01-31,CH,100,31,1,2022
1025873597,2022-01-31,AS,120,31,1,2022
1025873598,2022-01-31,US,11,31,1,2022
1025873599,2022-01-31,SF,80,31,1,2022
1025873600,2022-01-31,SF,80,31,1,2022
1025873601,2022-01-31,US,80,31,1,2022
1025873602,2022-01-31,US,84,31,1,2022
1025873603,2022-01-31,US,84,31,1,2022
1025873604,2022-01-31,US,84,31,1,2022
1025873605,2022-01-31,US,84,31,1,2022
1025873606,2022-01-31,US,84,31,1,2022
1025873607,2022-01-31,SF,841,31,1,2022
1025873608,2022-01-31,SF,841,31,1,2022
1025873609,2022-01-31,JO,90,31,1,2022
1025873610,2022-01-31,US,90,31,1,2022
1025873611,2022-01-31,IN,114,31,1,2022
1025873612,2022-01-31,IN,114,31,1,2022
1025873613,2022-01-31,AS,171,31,1,2022
1025873614,2022-01-31,IN,173,31,1,2022
1025873615,2022-01-31,US,193,31,1,2022
1025873616,2022-01-31,SF,90,31,1,2022
1025873617,2022-01-31,US,10,31,1,2022
1025873618,2022-01-31,,173,31,1,2022
1025873619,2022-01-31,UK,10,31,1,2022
1025873620,2022-01-31,,173,31,1,2022
1025873621,2022-01-31,,190,31,1,2022
1025873622,2022-01-31,US,40,31,1,2022
1025873623,2022-01-31,US,36,31,1,2022
1025873624,2022-01-31,US,36,31,1,2022
1025873625,2022-01-31,US,90,31,1,2022
1025873626,2022-01-31,US,14,31,1,2022
1025873627,2022-01-31,IN,90,31,1,2022
1025873628,2022-01-31,BU,90,31,1,2022
1025873629,2022-01-31,,141,31,1,2022
1025873630,2022-01-31,HO,43,31,1,2022
1025873631,2022-01-31,US,43,31,1,2022
1025873632,2022-01-31,HO,43,31,1,2022
1025873633,2022-01-31,IN,190,31,1,2022
1025873634,2022-01-31,YM,190,31,1,2022
1025873635,2022-01-31,NI,36,31,1,2022
1025873636,2022-01-31,VM,42,31,1,2022
1025873637,2022-01-31,UP,60,31,1,2022
1025873638,2022-01-31,SF,73,31,1,2022
1025873639,2022-01-31,MO,120,31,1,2022
1025873640,2022-01-31,MT,120,31,1,2022
1025873641,2022-01-31,US,71,31,1,2022
1025873642,2022-01-31,US,90,31,1,2022
1025873643,2022-01-31,US,110,31,1,2022
1025873644,2022-01-31,,40,31,1,2022
1025873645,2022-01-31,MO,120,31,1,2022
